@RELATION METAFEATURES

@ATTRIBUTE openml_task_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE PercentageOfBinaryFeatures NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE Quartile3StdDevOfNumericAtts NUMERIC
@ATTRIBUTE J48.0001.Kappa NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE REPTreeDepth3ErrRate NUMERIC
@ATTRIBUTE StdvNominalAttDistinctValues NUMERIC
@ATTRIBUTE RandomTreeDepth2ErrRate NUMERIC
@ATTRIBUTE MinAttributeEntropy NUMERIC
@ATTRIBUTE J48.00001.Kappa NUMERIC
@ATTRIBUTE J48.00001.AUC NUMERIC
@ATTRIBUTE Quartile2MutualInformation NUMERIC
@ATTRIBUTE RandomTreeDepth2AUC NUMERIC
@ATTRIBUTE MaxMutualInformation NUMERIC
@ATTRIBUTE Quartile1SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE MinKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE EquivalentNumberOfAtts NUMERIC
@ATTRIBUTE J48.0001.ErrRate NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE REPTreeDepth3Kappa NUMERIC
@ATTRIBUTE REPTreeDepth2ErrRate NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE MajorityClassSize NUMERIC
@ATTRIBUTE Quartile1StdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE Quartile2MeansOfNumericAtts NUMERIC
@ATTRIBUTE MaxNominalAttDistinctValues NUMERIC
@ATTRIBUTE NumberOfSymbolicFeatures NUMERIC
@ATTRIBUTE MeanNominalAttDistinctValues NUMERIC
@ATTRIBUTE MeanMeansOfNumericAtts NUMERIC
@ATTRIBUTE J48.001.AUC NUMERIC
@ATTRIBUTE DecisionStumpErrRate NUMERIC
@ATTRIBUTE MinNominalAttDistinctValues NUMERIC
@ATTRIBUTE J48.001.Kappa NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE Quartile3AttributeEntropy NUMERIC
@ATTRIBUTE REPTreeDepth2AUC NUMERIC
@ATTRIBUTE PercentageOfNumericFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE MajorityClassPercentage NUMERIC
@ATTRIBUTE J48.001.ErrRate NUMERIC
@ATTRIBUTE Dimensionality NUMERIC
@ATTRIBUTE MeanSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE MeanAttributeEntropy NUMERIC
@ATTRIBUTE MeanMutualInformation NUMERIC
@ATTRIBUTE NumberOfBinaryFeatures NUMERIC
@ATTRIBUTE DecisionStumpKappa NUMERIC
@ATTRIBUTE NaiveBayesErrRate NUMERIC
@ATTRIBUTE DecisionStumpAUC NUMERIC
@ATTRIBUTE Quartile3MutualInformation NUMERIC
@ATTRIBUTE MaxMeansOfNumericAtts NUMERIC
@ATTRIBUTE MinStdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth1Kappa NUMERIC
@ATTRIBUTE MeanKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth3AUC NUMERIC
@ATTRIBUTE MaxStdDevOfNumericAtts NUMERIC
@ATTRIBUTE J48.00001.ErrRate NUMERIC
@ATTRIBUTE RandomTreeDepth1AUC NUMERIC
@ATTRIBUTE MaxKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE RandomTreeDepth3ErrRate NUMERIC
@ATTRIBUTE MinMutualInformation NUMERIC
@ATTRIBUTE Quartile1MutualInformation NUMERIC
@ATTRIBUTE REPTreeDepth1ErrRate NUMERIC
@ATTRIBUTE RandomTreeDepth2Kappa NUMERIC
@ATTRIBUTE RandomTreeDepth3Kappa NUMERIC
@ATTRIBUTE REPTreeDepth2Kappa NUMERIC
@ATTRIBUTE MinSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth1AUC NUMERIC
@ATTRIBUTE Quartile1AttributeEntropy NUMERIC
@ATTRIBUTE Quartile3MeansOfNumericAtts NUMERIC
@ATTRIBUTE NoiseToSignalRatio NUMERIC
@ATTRIBUTE RandomTreeDepth3AUC NUMERIC
@ATTRIBUTE Quartile1MeansOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE Quartile2SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE NaiveBayesAUC NUMERIC
@ATTRIBUTE J48.0001.AUC NUMERIC
@ATTRIBUTE MaxAttributeEntropy NUMERIC
@ATTRIBUTE Quartile2StdDevOfNumericAtts NUMERIC
@ATTRIBUTE NaiveBayesKappa NUMERIC
@ATTRIBUTE MaxSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE PercentageOfSymbolicFeatures NUMERIC
@ATTRIBUTE RandomTreeDepth1Kappa NUMERIC
@ATTRIBUTE MinorityClassSize NUMERIC
@ATTRIBUTE MeanStdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile2AttributeEntropy NUMERIC
@ATTRIBUTE Quartile2KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MinMeansOfNumericAtts NUMERIC
@ATTRIBUTE RandomTreeDepth1ErrRate NUMERIC

@DATA
1715,1,0.0,64.0,19.51230890627917,0.7666666666666667,3.321928094887362,0.2055,-1.0,0.306,NaN,0.7666666666666667,0.8896487500000001,NaN,0.83,NaN,-0.11190706291394144,-1.8165229642152725,NaN,0.21,0.0,0.7716666666666666,0.2055,0.0,0.0,200.0,2.1498964255065296,2.2470963817990213,7.973428849700271,22.4741592920354,-1.0,1.0,-1.0,122.92534263832314,0.8896487500000001,0.8045,-1.0,0.7666666666666667,65.0,NaN,0.9227765277777779,98.46153846153847,10.0,10.0,0.21,0.0325,0.9142553921250606,-1.0,NaN,0.0,0.10611111111111111,0.068,0.6936666666666667,NaN,13207.129353233831,0.0,-0.11129205053630997,0.7716666666666666,13.222761328183434,0.9227765277777779,7947.066341939275,0.21,0.83,446.00663716814086,0.306,NaN,NaN,0.2055,0.6599999999999999,0.6599999999999999,0.7716666666666666,-21.166219538631086,0.9227765277777779,NaN,69.8695652173913,NaN,0.83,0.541537610619469,0.0,2000.0,0.4165116378208174,0.9956313888888889,0.8896487500000001,NaN,8.969189393861358,0.9244444444444445,21.166219538630987,1.5384615384615385,0.6599999999999999,200.0,33.09249534775489,NaN,0.7089649273092662,-23.49911504424778,0.306
1717,1,0.0,6.0,958.1661269687643,0.6716666666666667,3.321928094887362,0.2935,0.0,0.3345,NaN,0.6716666666666667,0.9113406944444443,NaN,0.8167275,NaN,0.21477131477248879,-1.0383559313284294,NaN,0.2955,0.0,0.6738888888888889,0.2935,0.0,0.0,200.0,0.571544999056086,0.7676581134191288,-0.11149071301766611,1.686534392555002,10.0,1.0,10.0,1052.6997316402776,0.9113406944444443,0.8015,10.0,0.6716666666666667,7.0,NaN,0.9442476388888889,0.8571428571428571,10.0,0.1,0.2955,0.0035,0.5315671843447396,-1.0,NaN,0.0,0.10944444444444444,0.2995,0.7612499999999999,NaN,6155.200435156556,0.2913157171953473,-0.8692491113871175,0.6738888888888889,-0.536236922624337,0.9442476388888889,3757.634467006599,0.2955,0.8167275,0.0794938700561878,0.3345,NaN,NaN,0.2935,0.6283333333333333,0.6283333333333333,0.6738888888888889,-0.06283666261436584,0.9442476388888889,NaN,1656.114273214139,NaN,0.8167275,0.6582499999999927,0.0,2000.0,0.6245331546193721,0.9512127777777779,0.9113406944444443,NaN,0.9208719889146832,0.6672222222222223,1.0084830014756712,0.14285714285714285,0.6283333333333333,200.0,630.90708251402,NaN,-0.6352635311790746,0.49249999999999505,0.3345
1719,1,0.0,0.0,0.0,0.7255555555555556,3.321928094887362,0.293,0.4914896378930154,0.409,0.5344604897233257,0.7255555555555556,0.8903826388888888,0.35220018419418,0.7995606944444443,0.69725435953817,0.0,0.0,9.54503352862591,0.247,0.0,0.6744444444444444,0.293,0.0,0.0,200.0,0.0,0.0,0.0,0.0,7.0,241.0,6.866666666666666,0.0,0.8903826388888888,0.8065,5.0,0.7255555555555556,241.0,1.9614414127795166,0.8865322222222223,0.0,10.0,10.0,0.247,0.1205,0.0,1.783969683848514,0.34802686495807234,0.0,0.10388888888888889,0.07,0.7220933333333333,0.416425330283185,0.0,0.0,0.0,0.6744444444444444,0.0,0.8865322222222223,0.0,0.247,0.7995606944444443,0.0,0.409,0.04048954203075,0.26666342391335,0.293,0.5455555555555556,0.5455555555555556,0.6744444444444444,0.0,0.8865322222222223,1.6279751735710573,0.0,4.1259539520417,0.7995606944444443,0.0,0.0,2000.0,0.0,0.9948102777777779,0.8903826388888888,2.485861365938934,0.0,0.9222222222222223,0.0,100.0,0.5455555555555556,200.0,0.0,1.7885772678104699,0.0,0.0,0.409
1720,1,0.0,0.0,0.0,0.7124332587407025,1.2057409700121753,0.15046296296296297,0.5477225575051661,0.17418981481481483,1.584962500721156,0.7124332587407025,0.9674069051181599,0.085076458045545,0.884200535601469,0.26218435655426,0.0,0.0,10.538249177645039,0.13078703703703703,0.0,0.6739792986142961,0.15046296296296297,0.0,0.0,1210.0,0.0,0.0,0.0,0.0,4.0,7.0,3.5,0.0,0.9674069051181599,0.29976851851851855,3.0,0.7124332587407025,7.0,2.0,0.9639699018745697,0.0,4.0,70.02314814814815,0.13078703703703703,0.004050925925925926,0.0,1.792481250360578,0.11441568230991667,0.0,0.0,0.15219907407407407,0.7216223610073902,0.2302933116434975,0.0,0.0,0.0,0.6739792986142961,0.0,0.9639699018745697,0.0,0.13078703703703703,0.884200535601469,0.0,0.17418981481481483,0.00448571662663,0.023627535092364996,0.15046296296296297,0.6066668683263258,0.6066668683263258,0.6739792986142961,0.0,0.9639699018745697,1.584962500721156,0.0,14.666394799843093,0.884200535601469,0.0,0.0,1728.0,0.0,0.9709622827748403,0.9674069051181599,2.0,0.0,0.6467669425393134,0.0,100.0,0.6066668683263258,65.0,0.0,1.792481250360578,0.0,0.0,0.17418981481481483
1721,1,0.0,47.0,20.033800114887864,0.645,3.321928094887362,0.3295,-1.0,0.3965,NaN,0.645,0.8609231944444445,NaN,0.7797222222222222,NaN,-0.08714011643006454,-1.8165229642152725,NaN,0.3195,0.0,0.6338888888888888,0.3295,0.0,0.0,200.0,2.1498964255065296,1.792520841093615,7.973428849700271,23.603853982300883,-1.0,1.0,-1.0,130.41858903666272,0.8609231944444445,0.806,-1.0,0.645,48.0,NaN,0.8958765277777778,97.91666666666666,10.0,10.0,0.3195,0.024,0.9057309308662985,-1.0,NaN,0.0,0.10444444444444444,0.2705,0.6806197222222223,NaN,13207.129353233831,0.0,-0.1343189710058228,0.6338888888888888,12.474998306132298,0.8958765277777778,7947.066341939275,0.3195,0.7797222222222222,446.00663716814086,0.3965,NaN,NaN,0.3295,0.5594444444444445,0.5594444444444445,0.6338888888888888,-21.166219538631086,0.8958765277777778,NaN,69.8695652173913,NaN,0.7797222222222222,0.772382740359834,0.0,2000.0,0.44875601363846773,0.9590269444444445,0.8609231944444445,NaN,9.99826178416334,0.6994444444444445,21.166219538630987,2.083333333333333,0.5594444444444445,200.0,37.96977734526576,NaN,0.7089649273092662,-23.49911504424778,0.3965
1722,1,30.0,2.0,19.686139309148736,0.21816403682727648,1.5390345832497478,0.4881194840461643,1.0690449676496978,0.5207060420909708,0.380671663040156,0.21816403682727648,0.6520164081542908,0.03047421456026,0.6012886776675508,0.07090633894894,-0.08553811149768872,-1.8165229642152725,53.274885238451205,0.5044127630685675,0.0,0.24500740673149984,0.4881194840461643,0.0,0.0,629.0,2.1592815711442923,1.7919526932352419,7.973428849700271,23.603853982300883,4.0,8.0,3.142857142857143,130.18070589752105,0.6520164081542908,0.572980312287848,2.0,0.21816403682727648,10.0,1.757839343635201,0.6719876165083715,20.0,3.0,42.701968771215206,0.5044127630685675,0.006788866259334691,0.9052469571646545,1.2208122969788784,0.028888557457444283,3.0,0.0,0.506449422946368,0.5552950487800741,0.04013859922938,13207.129353233831,0.0,-0.13519358060617415,0.24500740673149984,12.449227824089258,0.6719876165083715,7947.066341939275,0.5044127630685675,0.6012886776675508,446.00663716814086,0.5207060420909708,0.00258233237972,0.00982050143438,0.4881194840461643,0.19342354382447932,0.19342354382447932,0.24500740673149984,-21.166219538631086,0.6719876165083715,0.6082239803272842,69.8695652173913,41.259372029124556,0.6012886776675508,0.7773252122299444,0.0,1473.0,0.44875601363846773,0.6798006519603141,0.6520164081542908,1.8667550694041894,9.818468845368628,0.2336054769068532,21.166219538630987,80.0,0.19342354382447932,333.0,37.90069303123568,1.4479885111323352,0.7089649273092662,-23.49911504424778,0.5207060420909708
1723,1,21.73913043478261,0.0,0.0,1.0,0.9990678968724604,3.6927621861152144E-4,3.029794329596265,4.923682914820286E-4,-0.0,1.0,1.0,0.174606545183155,0.9995247148288974,0.906074977384,0.0,0.0,5.0393135801657,0.0,2480.0,0.9992605118549308,3.6927621861152144E-4,1.3272536552993814,30.526834071885773,4208.0,0.0,0.0,0.0,0.0,12.0,23.0,5.681818181818182,0.0,1.0,0.11324470704086657,2.0,1.0,23.0,2.0533554351937426,0.9999987256143267,0.0,2.0,51.7971442639094,0.0,0.002831117676021664,0.0,1.4092554739602103,0.19825475850613955,5.0,0.77457574608175,0.04899064500246184,0.8894935275772204,0.27510225484918505,0.0,0.0,0.0,0.9992605118549308,0.0,0.9999987256143267,0.0,0.0,0.9995247148288974,0.0,4.923682914820286E-4,0.0,0.034184520425602494,3.6927621861152144E-4,0.9990140245420991,0.9990140245420991,0.9992605118549308,0.0,0.9999987256143267,0.8286618104993447,0.0,6.108305922031972,0.9995247148288974,0.0,2480.0,8124.0,0.0,0.9976229672941662,1.0,3.030432883772633,0.0,0.9015972799616292,0.0,100.0,0.9990140245420991,3916.0,0.0,1.467128011861462,0.0,0.0,4.923682914820286E-4
1727,1,0.0,64.0,20.310737577708288,0.8663455402192581,3.3218327248667654,0.14323843416370108,-1.0,0.1613879003558719,NaN,0.8663455402192581,0.9421672139708684,NaN,0.910334820783592,NaN,0.023791884795774924,-1.6463636716443284,NaN,0.1202846975088968,0.0,0.8408389053730106,0.14323843416370108,0.0,0.0,572.0,1.9282641551953257,1.4745501239842889,2.2401172162797205,8.25729537366548,-1.0,1.0,-1.0,39.3258853599102,0.9421672139708684,0.801779359430605,-1.0,0.8663455402192581,65.0,NaN,0.956425400938372,98.46153846153847,10.0,10.177935943060499,0.1202846975088968,0.011565836298932384,3.0783678250772226,-1.0,NaN,0.0,0.10895524656780008,0.0905693950177936,0.685478631752301,NaN,508.9025716336249,0.0,-0.8528052203369734,0.8408389053730106,83.87972666507255,0.956425400938372,124.19249364407194,0.1202846975088968,0.910334820783592,2804.50071180687,0.1613879003558719,NaN,NaN,0.14323843416370108,0.8206798583827717,0.8206798583827717,0.8408389053730106,-1.3025287533342642,0.956425400938372,NaN,39.224142368127524,NaN,0.910334820783592,2.090302491103203,0.0,5620.0,0.7306772356928306,0.9840879237555247,0.9421672139708684,NaN,5.661582243385814,0.8993684540095387,52.97641824192591,1.5384615384615385,0.8206798583827717,554.0,18.39811541688674,NaN,0.43821858891980714,0.0,0.1613879003558719
1728,1,31.25,6.0,22.87432542581633,0.6739935471238732,0.9912308989033523,0.14492753623188406,4.18661889569349,0.2492753623188406,0.5010395545266964,0.6739935471238732,0.8928568391151631,0.02960326183246,0.7672209006951606,0.42570942667283,0.03658004150709048,-1.6463636716443284,10.987754965826467,0.1608695652173913,37.0,0.7105146127188972,0.14492753623188406,0.6068840579710145,5.36231884057971,383.0,2.003900714435792,1.5129915169365211,2.5658679090299588,8.25729537366548,14.0,10.0,4.555555555555555,47.0082919832834,0.8928568391151631,0.14492753623188406,2.0,0.6739935471238732,16.0,1.39388043097786,0.8857766135685188,37.5,2.0,55.507246376811594,0.1608695652173913,0.02318840579710145,3.1394048379784056,1.2537639123535842,0.09021232289819223,5.0,0.7116180318139644,0.21594202898550724,0.8590375996121823,0.13272286566341002,1017.3855072463768,0.0,-0.822603798092528,0.7105146127188972,82.3044005132915,0.8857766135685188,5210.102598302691,0.1608695652173913,0.7672209006951606,2804.50071180687,0.2492753623188406,6.029571694E-4,0.005378837210200001,0.14492753623188406,0.49105006303980503,0.49105006303980503,0.7105146127188972,-1.3025287533342642,0.8857766135685188,0.8162006158245964,40.214143449945034,12.897922945277674,0.7672209006951606,2.1377224199288256,67.0,690.0,0.7963405527935822,0.8940115780808026,0.8928568391151631,3.4964402118046265,5.661582243385814,0.5492647768025463,52.97641824192591,62.5,0.49105006303980503,307.0,58.84594864716851,0.9847953334568664,0.579263505935514,0.0,0.2492753623188406
1730,1,14.285714285714285,7.0,27.993620438411845,0.24431202600216673,0.8812908992306927,0.269,2.2870874995874626,0.298,0.2283640258405646,0.24431202600216673,0.6617476190476189,0.01275318647802,0.6580238095238096,0.09473884155264,0.09955884443300694,-1.6463636716443284,43.593036016305035,0.279,0.0,0.22254335260115596,0.269,0.0,0.0,700.0,1.927664119802031,1.7698305385634645,3.4066702078988103,8.784252669039146,11.0,14.0,4.3076923076923075,81.26654806051677,0.6617476190476189,0.3,2.0,0.24431202600216673,21.0,1.8749120301493503,0.7002928571428572,33.33333333333333,2.0,70.0,0.279,0.021,3.815895688651571,1.433893225502841,0.02021632305905615,3.0,0.0,0.248,0.6647619047619048,0.02650410754481,3271.258,0.0,-0.756923521250068,0.22254335260115596,116.95520746111168,0.7002928571428572,5210.102598302691,0.279,0.6580238095238096,4811.607389818061,0.298,9.6366001491E-4,0.005310005973835,0.269,0.2781007751937982,0.2781007751937982,0.22254335260115596,-1.3025287533342642,0.7002928571428572,0.9089779148834296,45.65679758308157,69.92749860170595,0.6580238095238096,2.159143264221981,0.0,1000.0,0.9468049285312659,0.786047619047619,0.6617476190476189,2.6666777598518516,5.802239772340354,0.3724696356275304,67.40076687598162,66.66666666666666,0.2781007751937982,300.0,128.11141079429004,1.5321036281187235,0.7991605683953478,0.0,0.298
1731,1,0.0,16.0,32.329708235159245,0.9506616486549189,3.320771738890595,0.06777656477438136,-1.0,0.05413027656477438,NaN,0.9506616486549189,0.9817749787965896,NaN,0.9698982195381142,NaN,0.020425657840110086,-1.6856918270867882,NaN,0.04439592430858806,0.0,0.9246771388571129,0.06777656477438136,0.0,0.0,1144.0,2.592514289880993,1.5567660706125401,2.9375334769545116,9.719128113879004,-1.0,1.0,-1.0,78.28552342369707,0.9817749787965896,0.7958515283842795,-1.0,0.9506616486549189,17.0,NaN,0.9863827944554124,94.11764705882352,10.0,10.407569141193596,0.04439592430858806,0.0015465793304221252,3.4397898702101317,-1.0,NaN,0.0,0.11176167822865958,0.14255822416302766,0.7173373091264319,NaN,3271.258,0.0,-0.8419285458740674,0.9246771388571129,105.49600788751806,0.9863827944554124,5210.102598302691,0.04439592430858806,0.9698982195381142,4811.607389818061,0.05413027656477438,NaN,NaN,0.06777656477438136,0.9398412673504434,0.9398412673504434,0.9246771388571129,-1.4909115537192446,0.9863827944554124,NaN,54.05075751417878,NaN,0.9698982195381142,2.4215979887049994,0.0,10992.0,0.7927017058049475,0.979688395024371,0.9817749787965896,NaN,5.9737218883457786,0.841573443111714,67.40076687598162,5.88235294117647,0.9398412673504434,1055.0,118.51754030092853,NaN,0.5812437629171645,0.0,0.05413027656477438
1735,1,0.0,19.0,33.3917258987651,0.9454545454545454,2.8073549220576046,0.06926406926406926,-1.0,0.05541125541125541,NaN,0.9454545454545454,0.9769535178626088,NaN,0.9676767676767676,NaN,0.03470312616264615,-1.749178825753534,NaN,0.046753246753246755,0.0,0.9191919191919191,0.06926406926406926,0.0,0.0,330.0,2.347928748204373,1.5698867451408878,3.355416468770607,9.764679715302492,-1.0,1.0,-1.0,261.995341323901,0.9769535178626088,0.7155844155844155,-1.0,0.9454545454545454,20.0,NaN,0.978708732345096,95.0,7.0,14.285714285714285,0.046753246753246755,0.008658008658008658,3.194587443677725,-1.0,NaN,0.0,0.16515151515151513,0.1974025974025974,0.7749482924482924,NaN,37287.531481481485,0.0,-0.743778534651691,0.9191919191919191,89.98079383472707,0.978708732345096,8728.998307250766,0.046753246753246755,0.9676767676767676,4811.607389818061,0.05541125541125541,NaN,NaN,0.06926406926406926,0.9353535353535352,0.9353535353535352,0.9191919191919191,-1.9415550210543906,0.978708732345096,NaN,51.00880109068277,NaN,0.9676767676767676,2.3671263345195728,0.0,2310.0,0.8195984446950708,0.9707547334820061,0.9769535178626088,NaN,6.061411926635341,0.7696969696969697,67.40076687598162,5.0,0.9353535353535352,330.0,143.853790834052,NaN,0.6514758289626179,-12.69086035930738,0.05541125541125541
1736,1,11.11111111111111,8.0,32.942639682494224,0.38177399756986635,0.9331343166407831,0.2825520833333333,-1.0,0.3072916666666667,NaN,0.38177399756986635,0.7074365671641791,NaN,0.6644477611940298,NaN,0.03470312616264615,-1.749178825753534,NaN,0.2760416666666667,0.0,0.3517752123720321,0.2825520833333333,0.0,0.0,500.0,2.4705613796239994,1.5698867451408878,3.390182891871353,10.40307519020907,-1.0,1.0,-1.0,253.728310842167,0.7074365671641791,0.2721354166666667,-1.0,0.38177399756986635,9.0,NaN,0.7629141791044775,88.88888888888889,2.0,65.10416666666666,0.2760416666666667,0.01171875,3.0929981271113394,-1.0,NaN,1.0,0.39105890922334524,0.24088541666666666,0.7111194029850746,NaN,37287.531481481485,0.0,-0.67772304267097,0.3517752123720321,86.65741265385324,0.7629141791044775,8728.998307250766,0.2760416666666667,0.6644477611940298,4811.607389818061,0.3072916666666667,NaN,NaN,0.2825520833333333,0.32719605630456744,0.32719605630456744,0.3517752123720321,-1.9415550210543906,0.7629141791044775,NaN,51.49711265497103,NaN,0.6644477611940298,2.3940556399696113,0.0,768.0,0.8195984446950708,0.8082686567164178,0.7074365671641791,NaN,6.1840459082672234,0.45812356979405044,67.40076687598162,11.11111111111111,0.32719605630456744,268.0,139.35397948705776,NaN,0.6514758289626179,-12.69086035930738,0.3072916666666667
1740,1,44.44444444444444,0.0,0.0,0.8663370421980624,3.83550798457672,0.26500732064421667,1.0885191544386492,0.18594436310395315,0.07262476248540556,0.8663370421980624,0.9739047068470593,0.45996721558355,0.9035959879652148,1.28692474762189,0.0,0.0,7.508591767241043,0.12152269399707175,121.0,0.7052208643815201,0.26500732064421667,9.504636408003904,17.71595900439239,92.0,0.0,0.0,0.0,0.0,7.0,36.0,2.857142857142857,0.0,0.9739047068470593,0.7203513909224012,2.0,0.8663370421980624,36.0,1.408326420019514,0.9436075624852911,0.0,19.0,13.469985358711567,0.12152269399707175,0.0527086383601757,0.0,0.9655890619117928,0.5108158897798274,16.0,0.19424522533539545,0.08931185944363104,0.8099631489104341,0.71879499353135,0.0,0.0,0.0,0.7052208643815201,0.0,0.9436075624852911,0.0,0.12152269399707175,0.9035959879652148,0.0,0.18594436310395315,0.0468182939867,0.26369905545327,0.26500732064421667,0.7960191985250715,0.7960191985250715,0.7052208643815201,0.0,0.9436075624852911,0.4629328593168401,0.0,0.8902878340922058,0.9035959879652148,0.0,2337.0,683.0,0.0,0.9921587580230303,0.9739047068470593,2.6849389644492594,0.0,0.9019654903843212,0.0,100.0,0.7960191985250715,8.0,0.0,0.9158362664344971,0.0,0.0,0.18594436310395315
1742,1,1.7241379310344827,57.0,19.51230890627917,0.82347465212921,0.9673602371807668,0.10345577048467725,-1.0,0.10410780265159748,NaN,0.82347465212921,0.9245266333296668,NaN,0.8911774993451567,NaN,-0.05258338531485816,-1.8165229642152725,NaN,0.08411214953271028,0.0,0.7807805902062573,0.10345577048467725,0.0,0.0,2788.0,1.1164491581664129,2.27977927294065,7.973428849700271,11.903690265486723,-1.0,1.0,-1.0,109.5768671386159,0.9245266333296668,0.20930232558139536,-1.0,0.82347465212921,58.0,NaN,0.9386679853220129,98.27586206896551,2.0,60.59552271245382,0.08411214953271028,0.012605955227124538,1.773551540252531,-1.0,NaN,1.0,0.549772420190581,0.20234731580091284,0.7941574124705914,NaN,13207.129353233831,0.0,-0.17059786204701488,0.7807805902062573,36.2388467106459,0.9386679853220129,7947.066341939275,0.08411214953271028,0.8911774993451567,4811.607389818061,0.10410780265159748,NaN,NaN,0.10345577048467725,0.781973609246172,0.781973609246172,0.7807805902062573,-21.166219538631086,0.9386679853220129,NaN,45.306490997052066,NaN,0.8911774993451567,0.2681069014730345,0.0,4601.0,0.5771780929388226,0.93523126498161,0.9245266333296668,NaN,5.646365592847813,0.605321391923295,67.40076687598162,1.7241379310344827,0.781973609246172,1813.0,41.2093778727321,NaN,0.8471152913453861,-23.49911504424778,0.10410780265159748
1744,1,0.0,0.0,0.0,0.8944375252739722,1.4801700696136337,0.09435736677115987,0.49030141772790103,0.31191222570532917,1.6679869019048021,0.8944375252739722,0.9590500108986266,0.012445557396825,0.7723490181560075,0.38964063813375,0.0,0.0,26.313211437704414,0.06551724137931035,0.0,0.8488820745392759,0.09435736677115987,0.0,0.0,1655.0,0.0,0.0,0.0,0.0,6.0,62.0,4.783333333333333,0.0,0.9590500108986266,0.3761755485893417,4.0,0.8944375252739722,62.0,1.9985747676028534,0.9624981083963462,0.0,3.0,51.88087774294671,0.06551724137931035,0.019435736677115987,0.0,1.9780144516767606,0.056251973390548826,0.0,0.4122311203046818,0.047021943573667714,0.7717484305673256,0.06388006173431,0.0,0.0,0.0,0.8488820745392759,0.0,0.9624981083963462,0.0,0.06551724137931035,0.7723490181560075,0.0,0.31191222570532917,0.00239174071595,0.008114095339065,0.09435736677115987,0.5030951953788269,0.5030951953788269,0.8488820745392759,0.0,0.9624981083963462,1.986921112054029,0.0,34.16346774083301,0.7723490181560075,0.0,0.0,3190.0,0.0,0.9928619979725506,0.9590500108986266,2.0085632801967233,0.0,0.9235168869438932,0.0,100.0,0.5030951953788269,767.0,0.0,1.9958149659372768,0.0,0.0,0.31191222570532917
1752,1,0.0,18.0,7.335076507045612,0.5850953729793031,1.9990667655343635,0.31678486997635935,-1.0,0.3132387706855792,NaN,0.5850953729793031,0.8316733859441372,NaN,0.790527508168895,NaN,0.9279444151417782,-1.1680297565109858,NaN,0.3108747044917258,0.0,0.5772957352598461,0.31678486997635935,0.0,0.0,218.0,0.3938488791813852,11.313539006736395,195.46647431033682,0.2262138665507499,-1.0,1.0,-1.0,36.91969004343727,0.8316733859441372,0.5957446808510638,-1.0,0.5850953729793031,19.0,NaN,0.8786505597009364,94.73684210526315,4.0,25.768321513002363,0.3108747044917258,0.022458628841607566,7.868514807433926,-1.0,NaN,0.0,0.2121027335369673,0.5449172576832151,0.6492864709981353,NaN,439.9113475177305,0.07627427063725173,0.4371024355256493,0.5772957352598461,164.5811025244329,0.8786505597009364,606.3478507248465,0.3108747044917258,0.790527508168895,1478.7100814038045,0.3132387706855792,NaN,NaN,0.31678486997635935,0.5820719121901752,0.5820719121901752,0.5772957352598461,-0.5338623942496742,0.8786505597009364,NaN,26.046347830851847,NaN,0.790527508168895,0.09103292762442944,0.0,846.0,6.475456740114428,0.7665561841837499,0.8316733859441372,NaN,0.820731666108281,0.27869634693062273,31.048561968976983,5.263157894736842,0.5820719121901752,199.0,16.73966497196852,NaN,57.80113686028899,0.005444468593783961,0.3132387706855792
