@RELATION METAFEATURES

@ATTRIBUTE openml_data_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Quartile3KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE Quartile2MutualInformation NUMERIC
@ATTRIBUTE Quartile2MeansOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NaiveBayesAUC NUMERIC
@ATTRIBUTE kNN1NKappa NUMERIC
@ATTRIBUTE REPTreeDepth1Kappa NUMERIC
@ATTRIBUTE RandomTreeDepth1AUC NUMERIC
@ATTRIBUTE RandomTreeDepth3Kappa NUMERIC
@ATTRIBUTE MinCardinalityOfNumericAttributes NUMERIC
@ATTRIBUTE MinCardinalityOfNominalAttributes NUMERIC
@ATTRIBUTE J48.0001.ErrRate NUMERIC
@ATTRIBUTE StdevCardinalityOfNumericAttributes NUMERIC
@ATTRIBUTE NaiveBayesKappa NUMERIC
@ATTRIBUTE MaxAttributeEntropy NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfSymbolicFeatures NUMERIC
@ATTRIBUTE J48.00001.ErrRate NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE Quartile3MutualInformation NUMERIC
@ATTRIBUTE PercentageOfSymbolicFeatures NUMERIC
@ATTRIBUTE StdvNominalAttDistinctValues NUMERIC
@ATTRIBUTE MeanCardinalityOfNominalAttributes NUMERIC
@ATTRIBUTE CfsSubsetEval_kNN1NKappa NUMERIC
@ATTRIBUTE MeanMutualInformation NUMERIC
@ATTRIBUTE MinorityClassPercentage NUMERIC
@ATTRIBUTE RandomTreeDepth2ErrRate NUMERIC
@ATTRIBUTE MaxCardinalityOfNominalAttributes NUMERIC
@ATTRIBUTE REPTreeDepth3AUC NUMERIC
@ATTRIBUTE MinMutualInformation NUMERIC
@ATTRIBUTE MaxMeansOfNumericAtts NUMERIC
@ATTRIBUTE MinSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE J48.001.ErrRate NUMERIC
@ATTRIBUTE Quartile1StdDevOfNumericAtts NUMERIC
@ATTRIBUTE CfsSubsetEval_DecisionStumpAUC NUMERIC
@ATTRIBUTE MaxStdDevOfNumericAtts NUMERIC
@ATTRIBUTE DefaultAccuracy NUMERIC
@ATTRIBUTE kNN1NAUC NUMERIC
@ATTRIBUTE CfsSubsetEval_DecisionStumpKappa NUMERIC
@ATTRIBUTE J48.001.AUC NUMERIC
@ATTRIBUTE RandomTreeDepth3ErrRate NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE CfsSubsetEval_DecisionStumpErrRate NUMERIC
@ATTRIBUTE MinMeansOfNumericAtts NUMERIC
@ATTRIBUTE NaiveBayesErrRate NUMERIC
@ATTRIBUTE REPTreeDepth2Kappa NUMERIC
@ATTRIBUTE MeanMeansOfNumericAtts NUMERIC
@ATTRIBUTE RandomTreeDepth2Kappa NUMERIC
@ATTRIBUTE CfsSubsetEval_kNN1NErrRate NUMERIC
@ATTRIBUTE J48.00001.Kappa NUMERIC
@ATTRIBUTE DecisionStumpKappa NUMERIC
@ATTRIBUTE MeanCardinalityOfNumericAttributes NUMERIC
@ATTRIBUTE AutoCorrelation NUMERIC
@ATTRIBUTE Quartile1MeansOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE RandomTreeDepth1ErrRate NUMERIC
@ATTRIBUTE REPTreeDepth1AUC NUMERIC
@ATTRIBUTE CfsSubsetEval_NaiveBayesErrRate NUMERIC
@ATTRIBUTE Quartile2SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE J48.00001.AUC NUMERIC
@ATTRIBUTE CardinalityAtThree NUMERIC
@ATTRIBUTE DecisionStumpAUC NUMERIC
@ATTRIBUTE CfsSubsetEval_NaiveBayesKappa NUMERIC
@ATTRIBUTE MinorityClassSize NUMERIC
@ATTRIBUTE J48.0001.Kappa NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE MinorityClassPerentage NUMERIC
@ATTRIBUTE MeanSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE J48.001.Kappa NUMERIC
@ATTRIBUTE MinNominalAttDistinctValues NUMERIC
@ATTRIBUTE DecisionStumpErrRate NUMERIC
@ATTRIBUTE REPTreeDepth3Kappa NUMERIC
@ATTRIBUTE REPTreeDepth1ErrRate NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE Quartile3StdDevOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfBinaryFeatures NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfNumericFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE MinAttributeEntropy NUMERIC
@ATTRIBUTE CfsSubsetEval_kNN1NAUC NUMERIC
@ATTRIBUTE MeanNominalAttDistinctValues NUMERIC
@ATTRIBUTE Quartile2KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE EquivalentNumberOfAtts NUMERIC
@ATTRIBUTE Dimensionality NUMERIC
@ATTRIBUTE MaxSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE Quartile3SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE kNN1NErrRate NUMERIC
@ATTRIBUTE RandomTreeDepth1Kappa NUMERIC
@ATTRIBUTE MinStdDevOfNumericAtts NUMERIC
@ATTRIBUTE MeanKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MaxNominalAttDistinctValues NUMERIC
@ATTRIBUTE Quartile2AttributeEntropy NUMERIC
@ATTRIBUTE CardinalityAtTwo NUMERIC
@ATTRIBUTE RandomTreeDepth2AUC NUMERIC
@ATTRIBUTE MinKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MeanAttributeEntropy NUMERIC
@ATTRIBUTE CfsSubsetEval_NaiveBayesAUC NUMERIC
@ATTRIBUTE MaxMutualInformation NUMERIC
@ATTRIBUTE RandomTreeDepth3AUC NUMERIC
@ATTRIBUTE Quartile1SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1AttributeEntropy NUMERIC
@ATTRIBUTE REPTreeDepth3ErrRate NUMERIC
@ATTRIBUTE PercentageOfBinaryFeatures NUMERIC
@ATTRIBUTE MeanStdDevOfNumericAtts NUMERIC
@ATTRIBUTE CardinalityAtFour NUMERIC
@ATTRIBUTE Quartile2StdDevOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth2AUC NUMERIC
@ATTRIBUTE J48.0001.AUC NUMERIC
@ATTRIBUTE REPTreeDepth2ErrRate NUMERIC
@ATTRIBUTE MajorityClassSize NUMERIC
@ATTRIBUTE MaxKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3MeansOfNumericAtts NUMERIC
@ATTRIBUTE MaxCardinalityOfNumericAttributes NUMERIC
@ATTRIBUTE StdevCardinalityOfNominalAttributes NUMERIC
@ATTRIBUTE MajorityClassPercentage NUMERIC
@ATTRIBUTE NoiseToSignalRatio NUMERIC
@ATTRIBUTE Quartile1MutualInformation NUMERIC
@ATTRIBUTE Quartile3AttributeEntropy NUMERIC

@DATA
21,1,0.0,0.085076458045545,0.0,0.0,0.9709622827748403,0.7503139820421016,0.6739792986142961,0.884200535601469,0.6066668683263258,null,3.0,0.13078703703703703,null,0.6467669425393134,2.0,7.0,7.0,0.13078703703703703,1.2057409700121753,0.2302933116434975,100.0,0.5477225575051661,3.5714285714285716,0.7124332587407025,0.11441568230991667,0.03761574074074074,0.17418981481481483,4.0,0.9639699018745697,0.00448571662663,0.0,0.0,0.13078703703703703,0.0,0.9674069051181599,0.0,0.7002314814814815,0.9859103900713602,0.7124332587407025,0.9674069051181599,0.17418981481481483,0.0,0.13078703703703703,0.0,0.15219907407407407,0.6739792986142961,0.0,0.6066668683263258,0.13078703703703703,0.7124332587407025,0.0,null,0.5993051534452808,0.0,0.0,0.17418981481481483,0.9639699018745697,0.13078703703703703,0.0,0.9674069051181599,64.0,0.7216223610073902,0.7124332587407025,65.0,0.7124332587407025,0.0,3.761574074074074,0.0,0.7124332587407025,3.0,0.29976851851851855,0.6739792986142961,0.15046296296296297,0.0,0.0,0.0,0.0,0.0,4.0,1.584962500721156,0.9674069051181599,3.5,0.0,10.538249177645039,0.004050925925925926,0.0,1728.0,0.0,0.10706018518518519,0.6066668683263258,0.0,0.0,4.0,1.792481250360578,16.0,0.884200535601469,0.0,1.792481250360578,0.9674069051181599,0.26218435655426,0.884200535601469,0.0,1.584962500721156,0.15046296296296297,0.0,0.0,256.0,0.0,0.9639699018745697,0.9674069051181599,0.15046296296296297,1210.0,0.0,0.0,null,0.5345224838248487,70.02314814814815,14.666394799843093,0.023627535092364996,2.0
22,1,7.973428849700271,NaN,23.603853982300883,0.0,0.9590269444444445,0.7705555555555555,0.6338888888888888,0.7797222222222222,0.5594444444444445,1987.0,10.0,0.3195,1.147333311653419,0.6994444444444445,NaN,48.0,1.0,0.3195,3.321928094887362,NaN,2.083333333333333,-1.0,10.0,0.6511111111111112,NaN,0.1,0.3965,10.0,0.8958765277777778,NaN,13207.129353233831,-21.166219538631086,0.3195,2.1498964255065296,0.8614040277777776,7947.066341939275,0.1,0.8854525,0.6511111111111112,0.8609231944444445,0.3965,0.0,0.314,-23.49911504424778,0.2705,0.6338888888888888,130.41858903666272,0.5594444444444445,0.314,0.645,0.10444444444444444,1993.659574468085,0.9954977488744372,0.772382740359834,-0.1343189710058228,0.3965,0.8958765277777778,0.314,0.44875601363846773,0.8609231944444445,7.928215784E9,0.6806197222222223,0.6511111111111112,200.0,0.645,47.0,10.0,0.9057309308662985,0.645,-1.0,0.806,0.6338888888888888,0.3295,0.0,20.033800114887864,0.0,0.0,97.91666666666666,10.0,NaN,0.8614040277777776,-1.0,0.7089649273092662,NaN,0.024,21.166219538630987,2000.0,1.792520841093615,0.2065,0.5594444444444445,0.0,12.474998306132298,-1.0,NaN,3976036.0,0.7797222222222222,-1.8165229642152725,-1.0,0.8614040277777776,NaN,0.7797222222222222,-0.08714011643006454,NaN,0.3295,0.0,37.96977734526576,1.5808862273296E13,9.99826178416334,0.8958765277777778,0.8609231944444445,0.3295,200.0,446.00663716814086,69.8695652173913,1994.0,0.0,10.0,NaN,NaN,NaN
23,1,7.973428849700271,0.03047421456026,23.603853982300883,0.0,0.6798006519603141,0.14890873693558304,0.24500740673149984,0.6012886776675508,0.19342354382447932,15.0,2.0,0.5044127630685675,13.435028842544403,0.2336054769068532,1.8667550694041894,10.0,8.0,0.5044127630685675,1.5390345832497478,0.04013859922938,80.0,1.0690449676496978,3.125,0.2302758889602379,0.028888557457444283,0.22606924643584522,0.5207060420909708,4.0,0.6719876165083715,0.00258233237972,13207.129353233831,-21.166219538631086,0.5044127630685675,2.1592815711442923,0.6599986009904834,7947.066341939275,0.4270196877121521,0.5810647503679196,0.2302758889602379,0.6520164081542908,0.5207060420909708,0.0,0.4894772572980312,-23.49911504424778,0.506449422946368,0.24500740673149984,130.18070589752105,0.19342354382447932,0.4894772572980312,0.21816403682727648,0.0,24.5,0.9966032608695652,0.7773252122299444,-0.13519358060617415,0.5207060420909708,0.6719876165083715,0.4894772572980312,0.44875601363846773,0.6520164081542908,2040.0,0.5552950487800741,0.2302758889602379,333.0,0.21816403682727648,2.0,22.606924643584524,0.9052469571646545,0.21816403682727648,2.0,0.572980312287848,0.24500740673149984,0.4881194840461643,0.0,19.686139309148736,3.0,0.0,20.0,3.0,0.380671663040156,0.6599986009904834,3.142857142857143,0.7089649273092662,53.274885238451205,0.006788866259334691,21.166219538630987,1473.0,1.7919526932352419,0.551255940257977,0.19342354382447932,0.0,12.449227824089258,4.0,1.4479885111323352,510.0,0.6012886776675508,-1.8165229642152725,1.2208122969788784,0.6599986009904834,0.07090633894894,0.6012886776675508,-0.08553811149768872,0.6082239803272842,0.4881194840461643,30.0,37.90069303123568,8160.0,9.818468845368628,0.6719876165083715,0.6520164081542908,0.4881194840461643,629.0,446.00663716814086,69.8695652173913,34.0,0.9910312089651149,42.701968771215206,41.259372029124556,0.00982050143438,1.757839343635201
24,1,0.0,0.174606545183155,0.0,2480.0,0.9976229672941662,1.0,0.9992605118549308,0.9995247148288974,0.9990140245420991,null,1.0,0.0,null,0.9015972799616292,3.030432883772633,23.0,23.0,0.0,0.9990678968724604,0.27510225484918505,100.0,3.029794329596265,5.130434782608695,0.9738461616958994,0.19825475850613955,0.48202855736090594,4.923682914820286E-4,12.0,0.9999987256143267,0.0,0.0,0.0,0.0,0.0,0.9910519616800724,0.0,0.517971442639094,1.0,0.9738461616958994,1.0,4.923682914820286E-4,1.3272536552993814,0.013047759724273756,0.0,0.04899064500246184,0.9992605118549308,0.0,0.9990140245420991,0.013047759724273756,1.0,0.77457574608175,null,0.726332635725717,0.0,0.0,4.923682914820286E-4,0.9999987256143267,0.013047759724273756,0.0,1.0,1080.0,0.8894935275772204,0.9738461616958994,3916.0,1.0,0.0,48.20285573609059,0.0,1.0,2.0,0.11324470704086657,0.9992605118549308,3.6927621861152144E-4,2480.0,0.0,5.0,30.526834071885773,0.0,2.0,-0.0,0.9910519616800724,5.681818181818182,0.0,5.0393135801657,0.002831117676021664,0.0,8124.0,0.0,0.0,0.9990140245420991,0.0,0.0,12.0,1.467128011861462,120.0,0.9995247148288974,0.0,1.4092554739602103,0.9910519616800724,0.906074977384,0.9995247148288974,0.0,0.8286618104993447,3.6927621861152144E-4,21.73913043478261,0.0,9720.0,0.0,0.9999987256143267,1.0,3.6927621861152144E-4,4208.0,0.0,0.0,null,3.1809710899501766,51.7971442639094,6.108305922031972,0.034184520425602494,2.0533554351937426
2074,1,0.8487815150750375,NaN,-5.980934681182077E-4,0.0,0.9605992160078025,0.8673837948848537,0.8100028845003834,0.8991170554983932,0.7945482122759002,50.0,6.0,0.14136858475894246,18.984120348249622,0.7513714566665727,NaN,37.0,1.0,0.14136858475894246,2.4833618760456604,NaN,2.7027027027027026,-1.0,6.0,0.8657029663502536,NaN,0.09720062208398134,0.16625194401244167,6.0,0.962333455035218,NaN,-1.2632970451004983E-4,-0.6738022262783702,0.14136858475894246,0.9999476046670991,0.710936921295261,1.000288281975084,0.23810264385692068,0.9355091276480466,0.26828644698090565,0.9196059946130821,0.16625194401244167,0.0,0.563452566096423,-8.629685847588969E-4,0.20326594090202177,0.8100028845003834,-5.560885260065568E-4,0.7945482122759002,0.1088646967340591,0.8251502111257196,0.26828644698090565,77.94444444444444,0.18743194898117904,-7.437709953344483E-4,-0.8399975597307479,0.16625194401244167,0.962333455035218,0.20855365474339035,-0.039962548903691414,0.9196059946130821,1124864.0,0.710936921295261,0.7449318146240004,625.0,0.8251502111257196,36.0,9.720062208398133,0.04044764901932435,0.8251502111257196,-1.0,0.563452566096423,0.8100028845003834,0.15349922239502334,0.0,1.00019496903999,0.0,0.0,97.2972972972973,6.0,NaN,0.9343685739022347,-1.0,-0.4807987210091791,NaN,0.0057542768273716955,0.919209497305852,6430.0,0.674236046375788,0.10762052877138413,0.7945482122759002,0.9996387437607491,-0.15537251350073528,-1.0,NaN,10816.0,0.8991170554983932,-0.9203695888537062,-1.0,0.963380199604877,NaN,0.8991170554983932,-0.5169352873373212,NaN,0.15349922239502334,0.0,1.0000219953862934,1.16985856E8,1.000005292304591,0.962333455035218,0.9196059946130821,0.15349922239502334,1531.0,1.2753938124377848,-3.569454121306042E-4,104.0,0.0,23.81026438569207,NaN,NaN,NaN
2075,1,1.3167571705095966,0.23398435498208,0.5239920995930099,0.0,0.7092786999199927,0.10670901007121572,0.14312000429301272,0.5490206498274153,0.0977280560036181,51.0,3.0,0.8005745750538664,879.2045105824761,0.1359288511159016,1.5815100477524742,9.0,2.0,0.8005745750538664,3.602007147622906,0.23398435498208,22.22222222222222,0.0,15.5,0.10167293886568522,0.23398435498208,2.3940627244433804E-4,0.8072779506823079,28.0,0.6992918896275563,0.23398435498208,62.82823200000001,-0.6395668896334741,0.8005745750538664,0.10877804775617597,0.6428136589927034,8.374083392436654,0.1649509217141489,0.5531400712711401,0.08282937175915918,0.5828500087002606,0.8072779506823079,0.0,0.7895618865214269,0.1395163993296614,0.7699305721809911,0.14312000429301272,7.5760060654796515,0.0977280560036181,0.8034474503231984,0.10074851955160159,0.08282937175915918,863.7142857142857,0.2064176245210728,0.22785038908385247,0.07205569289921554,0.8072779506823079,0.6992918896275563,0.7617907589178836,0.6206295175858786,0.5828500087002606,3.40761981E9,0.6428136589927034,0.13800565958821448,0.0,0.10074851955160159,7.0,0.0,0.6941868457811919,0.10074851955160159,3.0,0.7895618865214269,0.14312000429301272,0.7541297581996649,0.0,2.923882427705056,0.0,0.0,77.77777777777779,29.0,1.5815100477524742,0.5503725613862354,3.0,0.5921152607070259,15.394222181644453,0.0021546564519990424,3.1273192620537418,4177.0,1.1066038782409204,0.798180512329423,0.0977280560036181,0.04182705660725928,6.565462244880678,3.0,1.5815100477524742,3679935.0,0.5490206498274153,-0.04756425870733061,1.5815100477524742,0.7157563789338196,0.23398435498208,0.5490206498274153,0.17683750778709822,1.5815100477524742,0.7541297581996649,0.0,1.8002553416326432,2.9987054328E12,0.22196294903322086,0.6992918896275563,0.5828500087002606,0.7541297581996649,689.0,75.91420163434016,8.478976724137933,2429.0,17.67766952966369,16.49509217141489,5.759041850783555,0.23398435498208,1.5815100477524742
28,1,2.2401172162797205,NaN,8.25729537366548,0.0,0.9840879237555247,0.9812174550809054,0.8408389053730106,0.910334820783592,0.8206798583827717,1.0,10.0,0.1202846975088968,5.128410595700703,0.8993684540095387,NaN,65.0,1.0,0.1202846975088968,3.3218327248667654,NaN,1.5384615384615385,-1.0,10.0,0.8712880928662626,NaN,0.09857651245551602,0.1613879003558719,10.0,0.956425400938372,NaN,508.9025716336249,-1.3025287533342642,0.1202846975088968,1.9282641551953257,0.9437785420246294,124.19249364407194,0.10177935943060498,0.990615669145613,0.8712880928662626,0.9421672139708684,0.1613879003558719,0.0,0.11583629893238434,0.0,0.0905693950177936,0.8408389053730106,39.3258853599102,0.8206798583827717,0.11583629893238434,0.8663455402192581,0.10895524656780008,14.28125,0.09254315714539954,2.090302491103203,-0.8528052203369734,0.1613879003558719,0.956425400938372,0.11583629893238434,0.7306772356928306,0.9421672139708684,4913.0,0.685478631752301,0.8712880928662626,554.0,0.8663455402192581,64.0,9.857651245551601,3.0783678250772226,0.8663455402192581,-1.0,0.801779359430605,0.8408389053730106,0.14323843416370108,0.0,20.310737577708288,0.0,0.0,98.46153846153847,10.0,NaN,0.9437785420246294,-1.0,0.43821858891980714,NaN,0.011565836298932384,52.97641824192591,5620.0,1.4745501239842889,0.016903914590747332,0.8206798583827717,0.0,83.87972666507255,-1.0,NaN,289.0,0.910334820783592,-1.6463636716443284,-1.0,0.9437785420246294,NaN,0.910334820783592,0.023791884795774924,NaN,0.14323843416370108,0.0,18.39811541688674,83521.0,5.661582243385814,0.956425400938372,0.9421672139708684,0.14323843416370108,572.0,2804.50071180687,39.224142368127524,17.0,0.0,10.177935943060499,NaN,NaN,NaN
29,1,2.5658679090299588,0.02960326183246,8.25729537366548,67.0,0.8940115780808026,0.6382815496739548,0.7105146127188972,0.7672209006951606,0.49105006303980503,23.0,2.0,0.1608695652173913,109.57995558799368,0.5492647768025463,3.4964402118046265,16.0,10.0,0.1608695652173913,0.9912308989033523,0.13272286566341002,62.5,4.18661889569349,4.2,0.7101750574897961,0.09021232289819223,0.4449275362318841,0.2492753623188406,14.0,0.8857766135685188,6.029571694E-4,1017.3855072463768,-1.3025287533342642,0.1608695652173913,2.003900714435792,0.8776120291543702,5210.102598302691,0.5550724637681159,0.8184187921517933,0.7101750574897961,0.8928568391151631,0.2492753623188406,0.6068840579710145,0.14347826086956522,0.0,0.21594202898550724,0.7105146127188972,47.0082919832834,0.49105006303980503,0.14347826086956522,0.6739935471238732,0.7116180318139644,188.16666666666666,0.9782293178519593,2.1377224199288256,-0.822603798092528,0.2492753623188406,0.8857766135685188,0.14347826086956522,0.7963405527935822,0.8928568391151631,1.80084E7,0.8590375996121823,0.7101750574897961,307.0,0.6739935471238732,6.0,44.492753623188406,3.1394048379784056,0.6739935471238732,2.0,0.14492753623188406,0.7105146127188972,0.14492753623188406,37.0,22.87432542581633,5.0,5.36231884057971,37.5,2.0,0.5010395545266964,0.8776120291543702,4.555555555555555,0.579263505935514,10.987754965826467,0.02318840579710145,52.97641824192591,690.0,1.5129915169365211,0.1782608695652174,0.49105006303980503,0.0,82.3044005132915,14.0,0.9847953334568664,83760.0,0.7672209006951606,-1.6463636716443284,1.2537639123535842,0.8776120291543702,0.42570942667283,0.7672209006951606,0.03658004150709048,0.8162006158245964,0.14492753623188406,31.25,58.84594864716851,3.061428E9,5.661582243385814,0.8857766135685188,0.8928568391151631,0.14492753623188406,383.0,2804.50071180687,40.214143449945034,349.0,4.049691346263318,55.507246376811594,12.897922945277674,0.005378837210200001,1.39388043097786
31,1,3.4066702078988103,0.01275318647802,8.784252669039146,0.0,0.786047619047619,0.30447470817120614,0.22254335260115596,0.6580238095238096,0.2781007751937982,2.0,2.0,0.279,342.36210293169063,0.3724696356275304,2.6666777598518516,21.0,14.0,0.279,0.8812908992306927,0.02650410754481,66.66666666666666,2.2870874995874626,4.0,0.24728529121421508,0.02021632305905615,0.3,0.298,10.0,0.7002928571428572,9.6366001491E-4,3271.258,-1.3025287533342642,0.279,1.927664119802031,0.6647619047619048,5210.102598302691,0.7,0.649047619047619,0.0,0.6617476190476189,0.298,0.0,0.3,0.0,0.248,0.22254335260115596,81.26654806051677,0.2781007751937982,0.305,0.24431202600216673,0.0,145.85714285714283,0.5695695695695696,2.159143264221981,-0.756923521250068,0.298,0.7002928571428572,0.266,0.9468049285312659,0.6617476190476189,1610829.0,0.6647619047619048,0.31301652892561976,300.0,0.24431202600216673,7.0,30.0,3.815895688651571,0.24431202600216673,2.0,0.3,0.22254335260115596,0.269,0.0,27.993620438411845,3.0,0.0,33.33333333333333,2.0,0.2283640258405646,0.6614785714285715,4.3076923076923075,0.7991605683953478,43.593036016305035,0.021,67.40076687598162,1000.0,1.7698305385634645,0.286,0.2781007751937982,0.0,116.95520746111168,11.0,1.5321036281187235,48813.0,0.6580238095238096,-1.6463636716443284,1.433893225502841,0.7564357142857143,0.09473884155264,0.6580238095238096,0.09955884443300694,0.9089779148834296,0.269,14.285714285714285,128.11141079429004,1.610829E7,5.802239772340354,0.7002928571428572,0.6617476190476189,0.269,700.0,4811.607389818061,45.65679758308157,921.0,2.0380986614602725,70.0,69.92749860170595,0.005310005973835,1.8749120301493503
32,1,2.9375334769545116,NaN,9.719128113879004,0.0,0.979688395024371,0.991204094219016,0.9246771388571129,0.9698982195381142,0.9398412673504434,96.0,10.0,0.04439592430858806,1.4142135623730951,0.841573443111714,NaN,17.0,1.0,0.04439592430858806,3.320771738890595,NaN,5.88235294117647,-1.0,10.0,0.9437860838946031,NaN,0.09597889374090247,0.05413027656477438,10.0,0.9863827944554124,NaN,3271.258,-1.4909115537192446,0.04439592430858806,2.592514289880993,0.9782711762062135,5210.102598302691,0.10407569141193596,0.9956000692054666,0.9437860838946031,0.9817749787965896,0.05413027656477438,0.0,0.05058224163027657,0.0,0.14255822416302766,0.9246771388571129,78.28552342369707,0.9398412673504434,0.05058224163027657,0.9506616486549189,0.11176167822865958,100.5,0.10290237467018469,2.4215979887049994,-0.8419285458740674,0.05413027656477438,0.9863827944554124,0.05058224163027657,0.7927017058049475,0.9817749787965896,1030301.0,0.7173373091264319,0.9437860838946031,1055.0,0.9506616486549189,16.0,9.597889374090247,3.4397898702101317,0.9506616486549189,-1.0,0.7958515283842795,0.9246771388571129,0.06777656477438136,0.0,32.329708235159245,0.0,0.0,94.11764705882352,10.0,NaN,0.9782711762062135,-1.0,0.5812437629171645,NaN,0.0015465793304221252,67.40076687598162,10992.0,1.5567660706125401,0.007914847161572052,0.9398412673504434,0.0,105.49600788751806,-1.0,NaN,10201.0,0.9698982195381142,-1.6856918270867882,-1.0,0.9782711762062135,NaN,0.9698982195381142,0.020425657840110086,NaN,0.06777656477438136,0.0,118.51754030092853,1.04060401E8,5.9737218883457786,0.9863827944554124,0.9817749787965896,0.06777656477438136,1144.0,4811.607389818061,54.05075751417878,101.0,0.0,10.407569141193596,NaN,NaN,NaN
2079,1,1.3391927424184737,0.40765214345173,6.249602617058819,448.0,0.8520788174118736,0.40228622299671357,0.21342963107554172,0.6899185587085939,0.3603331279935438,2.0,5.0,0.43478260869565216,198.31787116137068,0.42741183362624485,4.2373637557635595,20.0,6.0,0.43478260869565216,2.262083620428274,0.425964983779695,30.0,7.1274118724821856,13.666666666666666,0.4637307109078737,0.381241367214446,0.14266304347826086,0.5190217391304348,27.0,0.7171370640805235,0.24650313929826,2054.7393689986284,-0.6950006449231323,0.43478260869565216,0.7785027891812959,0.8239493966657213,1551.7798185802092,0.2907608695652174,0.7018152602695222,0.4637307109078737,0.8276681872249634,0.4945652173913043,3.0434782608695654,0.41847826086956524,-2.5842391304347827,0.45108695652173914,0.2672017371533179,390.0868288072737,0.2945964186878558,0.41847826086956524,0.4228639201732976,0.30247986100142155,102.85714285714285,0.39319727891156464,2.882908545727136,-0.505047559915994,0.6195652173913043,0.6990624709081635,0.41847826086956524,0.1108941970359049,0.8276681872249634,2.7216405E7,0.7519401667350958,0.4637307109078737,105.0,0.4228639201732976,14.0,14.266304347826086,2.5445684724664086,0.4228639201732976,8.0,0.5054347826086957,0.2672017371533179,0.595108695652174,95.0,80.61760056258038,0.0,12.907608695652172,70.0,5.0,2.5810641739409617,0.8239493966657213,15.4,0.4124376459293364,5.9334684401020565,0.02717391304347826,27.03550412283855,736.0,0.9522999780252427,0.46603260869565216,0.13364378865633428,0.49318784476285227,62.34149038812772,27.0,3.4759821137655975,320193.0,0.7594001486877614,-1.8846608031483543,3.4626363060529055,0.8239493966657213,0.42753276429854,0.8003949838248884,-0.39489237027829605,2.908861461974274,0.5557065217391305,0.0,172.61081562461908,1.279171035E9,1.346599657375366,0.7171370640805235,0.8276681872249634,0.5557065217391305,214.0,728.9461780790249,403.0027173913044,603.0,7.659416862050705,29.076086956521742,8.082530396301912,0.323312362530555,4.009738246275191
